Latitude,Longitude,Rainfall (mm),Temperature (Celsius),Soil Moisture (%),Slope Angle (°),Elevation (m),Terrain Aspect (°),Lithology,Land Cover,Soil Type,Distance to Road (m),Historical Landslides,Landslide Occurred
11.29773784,-12.52519302,111.4288724,25.44823132,51.73342066,29.58917262839396,5.837355274,1.1713532713853025,Shale,Urban,Clay,5732.911736,0,1
36.8724014,26.94135974,154.7119003,26.85557076,58.25433832,44.63041163727122,6.682148342,94.44705773610622,Granite,Water Body,Clay,9340.620068,0,0
29.12005034,-58.64323526,190.2372109,28.55130606,45.7339207,19.041696685194985,7.003061952,188.15166609025928,Granite,Agriculture,Loam,6284.78666,0,0
20.82237026,102.1797784,200.0269681,28.46782555,83.30858775,23.873908231869706,0.0,311.4802303142501,Shale,Agriculture,Loam,8350.114187,1,1
36.27110622,43.7703961,108.3920777,1.368289854,54.04134229,16.741906825473887,6.613347511,105.1310177327324,Granite,Urban,Sand,7792.896845,1,0
37.33244904,115.2838538,242.4847724,30.1876798,80.10522964,46.155001700937646,7.274718931,208.12703999857368,Granite,Water Body,Loam,1330.23643,0,0
14.23497273,-57.07563924,188.6668898,40.33622846,84.4691604,23.023253817865875,6.439054822,143.0858797313895,Shale,Forest,Loam,4244.773749,0,1
23.75261634,-19.36109432,147.6823064,16.38736952,42.55256458,14.641481938869077,8.930864303,128.5152017980289,Granite,Water Body,Clay,4836.932911,0,0
19.1174065,-39.02764989,336.0956074,16.55322737,72.68653574,42.38888786453182,5.446311048,198.09823647821952,Shale,Urban,Loam,309.8489158,1,1
40.59573452,-87.18859443,204.2214617,30.33088494,52.074316,48.58020451914558,4.778125675,310.9026753083533,Granite,Forest,Loam,9243.696875,1,0
20.30774675,-42.36658794,181.7401603,18.44426362,78.22804589,30.259096304553125,1.917917967,192.03911982371648,Granite,Forest,Sand,3035.271351,0,0
47.78928089,95.02549511,186.7039963,35.03313313,92.43742736,46.95021425271931,6.270387475,324.5276679840775,Shale,Urban,Sand,3824.553818,1,1
42.33622956,87.4736892,217.1049741,15.32745262,43.32331207,40.994149224289764,4.090202868,196.70323264295837,Shale,Agriculture,Loam,9788.662368,1,1
18.33944028,133.2526249,245.9010826,35.29519663,73.11555439,26.401388849613937,2.314055492,230.02868773267693,Granite,Forest,Sand,9990.650705,1,0
34.84301667,-99.42003462,299.5981571,45.0,93.18804822,36.17755763555561,0.816116986,45.82532102033596,Granite,Water Body,Clay,6951.187225,0,0
16.8374561,-59.80349769,218.5603382,24.93321427,74.94850405,39.06425547251483,1.668636407,229.0399567921145,Shale,Urban,Clay,8647.967508,0,1
16.24283233,-18.09933551,230.1517527,33.85867541,72.04099097,46.13468325341387,9.770145201,47.36430750273921,Granite,Agriculture,Sand,1884.874392,1,0
23.09989409,37.43855447,176.7462027,17.29000987,50.56846803,41.23450798424186,2.16394978,123.99751370072741,Shale,Water Body,Sand,1335.069584,1,1
10.59179481,139.3615221,127.7025561,33.61178475,66.35911266,49.4654815938561,0.04148162418,15.746245402320822,Granite,Agriculture,Sand,6571.79996,0,0
11.1481931,145.3501799,184.1471229,8.031691925,71.9371231,46.362680840535944,8.513656569,333.67233554653245,Granite,Urban,Loam,7533.128969,0,0
42.80560714,3.737525804,195.788743,29.6777366,71.66440025,23.842283420477163,3.681328053,187.37583093395332,Granite,Urban,Clay,9854.488205,1,0
30.99642339,13.12066521,197.5658061,23.12282521,79.87776495,38.97010172338688,5.513118942,333.40468453352366,Granite,Water Body,Clay,7858.685316,1,0
24.50944571,-99.09919332,164.2988029,26.57428805,48.59590269,49.76250078489723,7.480628087,320.2295390801283,Granite,Forest,Loam,5737.853077,0,0
22.70347181,27.00455968,166.3230176,19.29806402,97.16479606,30.348181475743846,5.072677583,176.74238678235693,Shale,Forest,Loam,4822.130104,0,1
42.25531628,43.2225574,144.9386455,30.24920557,85.57526422,44.319262792587914,6.874653223,152.3003040041968,Granite,Urban,Clay,2019.451117,0,0
45.61466476,89.61945426,199.2073537,31.14127473,67.00225887,31.730013567644395,3.452802468,121.73725429773731,Granite,Forest,Clay,5418.550746,1,0
41.22102061,61.09637787,220.0320819,27.87919621,60.41718803,40.44638019401828,6.501281537,302.10308251987664,Shale,Water Body,Sand,5876.105374,1,1
14.42414395,-108.2827618,205.1407122,37.71918303,54.12639878,51.85301867611267,5.349615283,269.6698509795166,Shale,Water Body,Loam,5936.508646,1,1
44.61326862,19.34254589,235.1107587,29.4258312,78.85498673,36.48998275987708,1.991643698,339.91471141276344,Granite,Forest,Clay,50.94650924,1,0
37.84082472,-114.6073082,74.55214108,9.925010834,86.13131624,20.235195131356964,12.87886777,233.6714394366531,Shale,Urban,Sand,4763.21958,1,1
36.30649494,-5.968878152,160.8384108,39.2640657,77.90587758,16.983982410003712,4.20738769,87.79606810385722,Granite,Urban,Loam,6128.217507,0,0
11.54931452,-26.11996995,245.4333256,26.52955642,97.21281311,53.18876005231644,5.437262805,134.77585226915414,Granite,Forest,Clay,6473.770057,0,0
41.27295453,98.76996524,169.2527949,30.71283053,97.09624414,46.63171505521114,9.437913333,233.95553633407056,Shale,Agriculture,Sand,40.30406137,0,1
40.04712191,-95.44742852,144.6564854,11.64393333,74.39784221,18.783819878267337,1.629742212,322.42462284019985,Shale,Forest,Sand,767.3435351,0,1
22.22756212,83.04770729,184.1667332,36.52890608,49.90458278,39.13495571160489,2.831705613,15.767521702955971,Granite,Urban,Clay,8706.825133,1,0
25.88060165,-87.6683671,134.4228017,11.59027964,95.89117766,30.366396563319014,3.581547813,280.12067754157437,Shale,Agriculture,Loam,3331.744416,1,1
44.74543971,45.02331255,182.8054625,13.35244082,98.30064396,12.742313967069517,8.503252634,110.51208861970558,Granite,Water Body,Clay,245.0785155,0,0
26.87593744,-76.09231571,257.3342878,33.17426946,41.33065207,45.86532260701328,4.268182724,55.92943110335759,Granite,Water Body,Clay,9140.051234,1,0
21.15041116,135.0668303,154.616679,16.34292614,42.82094736,46.823127248394954,2.741084787,167.1920728728318,Granite,Agriculture,Sand,3658.687992,1,0
45.52634508,-93.72810855,269.8114623,21.35008983,79.37794594,29.617817332577474,6.723026227,148.87745646213415,Granite,Forest,Loam,3368.694151,1,0
41.62546121,55.59145738,221.5145425,10.15512563,84.45130562,48.91866310695329,6.232308829,141.87832375095695,Granite,Water Body,Clay,2325.802271,1,0
19.04501325,60.73406439,162.4988659,33.93077435,91.86433746,41.141048172443504,8.713860594,183.78409207436553,Shale,Urban,Sand,6645.880268,1,1
27.73520058,-68.28924305,216.2629749,19.94982729,52.81110943,26.1614068899398,6.524444278,262.73551181385574,Shale,Urban,Clay,3435.500194,0,1
15.2012367,104.7744697,252.1259939,39.9404245,61.83322484,46.694719884537385,3.544161993,127.32091442171715,Granite,Water Body,Sand,5347.960245,0,0
40.7851342,118.9689864,230.5307682,45.0,73.71299339,35.79842306765114,6.575414,128.20563932576326,Granite,Agriculture,Clay,7774.90265,0,0
17.1612655,32.04418035,169.4405749,21.93168256,49.40688131,24.300692255412592,7.747805741,36.3386430277736,Shale,Urban,Clay,6927.068178,0,1
17.43167203,59.34784144,251.3069616,29.46247828,83.39032148,45.51354073690025,5.540832986,191.60982019751194,Granite,Agriculture,Loam,3194.943334,0,1
23.01162473,-19.03654733,226.2292342,32.78682746,95.21549501,43.92571777914583,11.07463583,87.3109508356762,Shale,Agriculture,Sand,3568.788583,0,1
12.49167193,129.6578246,209.0435556,21.6918948,64.60898319,50.788561741337176,1.393372857,28.885265199210373,Shale,Urban,Sand,1974.801656,0,1
30.14968319,-41.82124385,140.7579651,18.29541302,84.5371921,21.61864922541405,4.827786643,263.008498129612,Granite,Forest,Sand,805.2869789,0,0
20.58227273,38.11778691,213.4513769,15.59175113,79.16670196,42.553664169127686,3.134920749,243.19927873874084,Granite,Urban,Sand,637.3380016,0,0
49.5637418,121.0884341,175.5559838,22.25246312,94.05226742,49.01379545879168,6.920957882,332.8585117044624,Granite,Water Body,Sand,2449.097714,1,0
49.46558314,69.21827286,214.4014184,26.29421677,49.69143534,36.21173853459362,2.802091454,161.94491591703687,Shale,Water Body,Clay,4668.768176,0,1
37.14129683,-36.59551137,266.8857113,31.48473901,69.20677405,25.000431917142084,4.519870062,262.4725617832829,Granite,Forest,Loam,7754.081668,0,0
16.02857946,62.99906723,288.2609937,38.6781799,92.85714648,44.629687093848204,4.918719559,79.16419378867346,Granite,Water Body,Loam,7883.441702,0,0
42.1797857,1.263321761,199.7899042,7.043867794,81.61516494,17.49272469447298,4.549836778,199.7710056696381,Shale,Urban,Clay,4504.721144,0,1
21.19735588,-96.94118186,214.1922284,8.412253749,66.51792132,33.970863925940726,9.505815646,239.56377073899571,Shale,Agriculture,Clay,5895.719405,1,1
16.30509368,-41.4799616,139.5659898,20.17790976,90.56375393,42.97223782874308,9.281548776,114.07071419796925,Granite,Water Body,Clay,3504.982337,0,0
10.76515866,124.5793353,203.564363,38.22973308,64.49760363,32.75448415670961,6.210034903,35.51200319302132,Shale,Agriculture,Sand,2137.317983,1,1
26.58496495,9.024185827,216.6188417,31.3711904,67.18752441,53.45555344393398,3.520842511,59.6575951762296,Shale,Agriculture,Sand,4806.204789,1,1
15.70376576,-48.49959312,189.1790644,19.79790987,58.54325452,46.63268067701425,5.087541982,137.58516331125168,Shale,Urban,Clay,8580.053312,0,1
21.90193805,30.08511983,180.0114744,27.87220345,62.41147767,31.46989943693638,1.415804799,309.1431429537216,Shale,Urban,Loam,6450.479475,0,1
17.46789313,61.63627052,113.0404899,34.18093832,75.92309225,20.196674144352155,1.836650637,149.74988605026695,Granite,Agriculture,Loam,249.6805551,0,0
34.96595631,99.46976231,147.1081691,26.85396656,50.96800181,24.470620526899204,7.296891015,298.8508026551905,Shale,Urban,Loam,4795.69709,1,1
31.23750714,52.60097846,158.1902575,22.20033867,60.02917411,33.410220586157536,3.880345462,335.7543643839449,Shale,Urban,Loam,966.6376155,0,1
32.91192331,-105.2911734,59.51768739,35.80078014,48.09355611,19.14068788835644,4.413911324,34.522211841086175,Granite,Urban,Sand,2802.981652,1,0
35.09255346,1.447498899,215.380302,30.16118465,60.75780001,34.0067098997044,4.981780594,326.87518009236373,Granite,Water Body,Loam,8162.545216,1,0
32.69412988,9.24156197,169.3121834,11.65983979,89.39835058,49.898361023151644,8.276555323,115.526140741373,Granite,Forest,Clay,3115.891604,0,0
22.08366396,3.945126714,194.6584929,11.66733509,93.76243887,30.082829590031828,6.651117443,55.84796995495219,Granite,Water Body,Sand,4416.332713,0,0
18.19525097,143.3160245,175.5292883,42.632988,40.86652625,38.489664383196,8.418165075,243.4518168912388,Shale,Urban,Sand,7207.589936,0,1
33.55764756,127.6173439,241.0653154,34.88278437,86.49000592,50.55003468157206,2.505874805,206.41522813512663,Granite,Urban,Sand,1683.272669,1,0
37.1853273,-94.38125786,163.0630637,41.34605512,52.63849254,38.76713990269392,3.339015654,130.3904603081711,Shale,Water Body,Loam,8934.563067,0,1
19.62869804,67.79639819,183.9164858,21.2449704,73.00336672,37.58029893666824,2.714221912,108.8180226164112,Granite,Water Body,Sand,8206.708467,1,0
37.70503809,-54.27049347,190.0468723,32.15910416,82.27838917,36.62439278661376,10.5684014,16.606854815228836,Shale,Urban,Loam,4797.365743,1,1
18.52418816,139.2990291,214.6414422,39.4011012,54.79640582,52.046719890406294,7.81104181,233.05821905451805,Shale,Urban,Clay,3649.589008,1,1
39.45776942,71.79490519,239.9045524,24.80319246,42.80560083,51.55018182766873,4.858128063,303.1717792698172,Shale,Agriculture,Sand,4723.992895,1,1
13.66328293,66.77996257,237.0659908,17.02177879,99.76461495,50.91789009648169,9.414353908,14.608103687268187,Shale,Urban,Clay,5104.593835,0,1
35.25675685,-91.79031448,191.9980663,23.44244691,61.18788451,29.386392786174838,4.315061406,31.357916634509365,Shale,Water Body,Loam,2621.111794,0,1
20.26251135,-33.67537068,108.7171002,27.10635445,93.95332912,19.687445792641725,1.133774313,276.53600666123214,Shale,Agriculture,Sand,6705.538364,0,1
30.7783866,120.4907841,224.0382582,13.19419155,67.110602,36.465785477379534,6.038692487,335.7743598263985,Granite,Agriculture,Sand,2614.093565,0,0
35.72632035,-24.39431577,190.8607581,31.13525244,81.17259138,38.78927896826861,3.610424667,117.37762779900892,Granite,Water Body,Sand,7563.599203,0,0
42.78265363,47.14271728,158.5307924,25.33328485,90.68172876,37.3997546879116,9.794430539,97.54219488722485,Granite,Agriculture,Clay,472.7234891,1,0
47.9396419,-74.05599692,196.5222332,32.64803472,96.41870921,41.34489887783599,11.12929898,347.8826932923261,Granite,Urban,Loam,6978.119757,0,0
21.9754046,-76.95991225,205.1999699,37.93497249,74.2038076,44.418816280954275,8.039022488,45.35356102757335,Granite,Water Body,Sand,3938.386756,1,0
40.29240829,-69.06929347,200.7347048,20.80125838,54.93482293,47.26719922850782,2.435868042,279.134240783517,Shale,Agriculture,Clay,7349.228461,0,1
27.22804625,-41.74894096,174.2654783,20.5343094,59.45347129,42.2410622251645,3.78457277,318.59234829091565,Granite,Urban,Sand,3521.868815,0,0
34.39713461,-35.85199065,264.0654684,38.57886212,44.93543855,53.70876131812439,6.152948789,317.5074289516617,Granite,Agriculture,Sand,1008.830374,1,1
20.08952031,115.6973374,190.0306604,11.59811196,92.5512031,18.683445130208995,0.3747551694,35.36603443037051,Granite,Water Body,Sand,317.9507021,0,0
38.0772417,31.66143147,235.1531801,28.85327556,87.41495288,45.76993284061079,1.683222568,146.94194319120228,Granite,Water Body,Sand,3237.071366,1,0
33.76967309,-85.66073752,179.0076502,25.37963728,68.0130533,11.951756857238308,9.554060102,283.01033534865053,Shale,Urban,Sand,7825.646672,0,1
39.1669395,34.41233106,184.4266403,31.14036264,69.2776627,30.865470129751923,7.514671869,348.6451646214852,Shale,Urban,Clay,5262.676849,0,1
21.50324898,-21.46585809,173.529554,18.44545291,96.15896702,31.57681430572573,1.855113146,11.597554889589192,Granite,Urban,Sand,8547.908876,0,0
21.8607263,123.0355214,212.2624751,13.61784482,57.21618425,30.347658522994113,2.535669705,17.103491586115908,Granite,Urban,Sand,728.4897554,0,0
44.87652245,-90.98763156,167.1982621,19.60687076,79.70212556,26.874801963789693,4.002066661,305.18876991713233,Shale,Water Body,Clay,3041.54193,0,1
49.38678958,-92.50123841,255.5455572,-0.5002629152,88.2621775,36.75614163174751,0.9100812313,276.52739843609913,Shale,Forest,Sand,7593.574689,1,1
41.88060037,62.01803774,156.0189135,27.0255333,93.09801232,43.795241068179294,0.0,59.49349979321796,Granite,Urban,Loam,8481.251177,0,0
49.20037119,31.20627374,328.9806568,32.56063878,60.72588557,32.84587014687531,3.285698142,88.89248925318235,Shale,Forest,Loam,4160.908628,1,0
37.30468885,-47.50497943,130.9115406,20.63709809,44.88645204,41.545049865394915,3.720980547,276.3792816603672,Shale,Water Body,Loam,6591.075681,1,1
20.40631164,-42.44042238,159.0306585,30.11415255,85.55616518,12.241733942778561,5.363734086,298.6924533510228,Shale,Water Body,Clay,4404.388555,0,1
37.57453409,10.79799289,258.8810915,37.8401667,86.69935898,54.018389924642804,4.963330395,233.53049781046866,Granite,Forest,Clay,2898.311291,0,0
33.06065902,54.40053112,225.5300345,24.86137865,84.18637853,35.90273174120297,5.417925228,347.1032886563161,Shale,Urban,Clay,2545.388749,0,1
43.06204297,92.58418907,182.6625054,37.55677526,51.16300197,28.34024288721548,6.2497756,70.86001634682168,Shale,Water Body,Sand,3976.557001,0,1
39.50383692,-101.8699073,132.2903529,21.43445336,51.95064306,35.91681344782117,3.608388832,212.04061448115155,Granite,Water Body,Sand,8934.675981,0,0
15.48593953,-50.06051109,116.3797737,29.44874917,96.99796529,42.536444816471004,3.288978463,315.1853878911121,Shale,Urban,Clay,4869.660116,0,1
12.60864471,-42.18679232,200.8436331,24.0464856,82.65733373,32.11533061174035,9.980801525,186.01835241131096,Granite,Urban,Sand,9343.503378,1,0
29.42186956,145.0152358,211.367096,15.95465968,89.54115407,30.904867402937334,8.159608602,279.5415844233286,Granite,Urban,Sand,6832.90412,1,0
47.44619097,89.73557805,152.1970724,24.9495913,76.77549103,30.72969714570332,3.242251052,182.33982682253736,Shale,Agriculture,Loam,1977.131518,0,1
11.60518215,-29.47878458,265.554835,14.16509101,91.01470023,47.31109870632186,8.571529558,70.20614387889934,Granite,Forest,Loam,7023.172026,0,0
48.95340045,-113.7517867,182.0857016,4.284925903,51.1078659,26.127106195740385,6.32427809,308.01036754350184,Granite,Forest,Loam,2410.556289,0,0
22.13828116,51.30205517,235.4697464,16.27911978,64.01596168,36.21312453228143,4.729096275,123.83876898572564,Granite,Agriculture,Clay,4047.284047,1,0
12.42807544,-73.58696106,246.3700248,20.32879574,45.36927829,45.77269493464638,0.9175844156,280.88712438577795,Granite,Urban,Sand,2885.011067,0,0
15.4754252,0.9523472232,233.2667267,38.45875003,67.35539642,35.246322751902014,5.901400467,20.19157301350315,Shale,Agriculture,Clay,9848.605807,0,1
13.54418856,-76.60739572,158.585312,31.67355284,75.61688226,24.980133638312267,0.04479516882,175.6392461072868,Shale,Water Body,Sand,1524.790167,1,1
30.29647755,134.6937302,171.8395133,38.21211126,71.55211169,11.724095159463634,6.398813779,194.15819303514127,Shale,Urban,Clay,7628.088062,1,1
35.23614859,-70.11154837,232.7169481,24.61110007,68.929479,49.1559748439363,6.22867172,355.19484524221986,Granite,Forest,Loam,5740.054793,1,0
16.71795455,84.470924,200.3235714,40.09941269,99.33013378,29.70121801034393,3.980948971,177.18837444992747,Granite,Water Body,Sand,8027.136478,0,0
39.37775728,82.02447767,152.3421248,13.59421511,53.39379582,19.520057411765034,1.163895588,181.2845613516324,Shale,Water Body,Sand,5766.516482,0,1
34.33278,-84.80800464,233.0576464,36.81828294,58.65220703,26.405112173576345,0.0,277.83497105633785,Shale,Forest,Clay,9294.800924,1,1
33.9735891,-97.92404274,264.1661431,14.97853135,60.27828122,47.053241139168776,0.8651174999,26.590260115148915,Granite,Urban,Sand,8667.658172,0,0
45.44344435,93.82947391,184.5077549,28.22670631,68.70894375,23.918197322515926,13.55422294,108.47193554791001,Shale,Agriculture,Clay,739.0078193,0,1
10.51003607,18.33177652,200.4500112,10.08617339,94.18833059,53.7621984998606,1.583735188,186.96059084882174,Granite,Water Body,Clay,2792.33333,0,0
29.76289438,124.0998022,194.3238514,33.06217514,54.0680802,29.446980791943886,7.245286922,301.5137008588725,Granite,Forest,Sand,193.6708193,0,0
46.12580257,125.4025848,241.7680554,32.99767781,74.80896724,49.63872716790645,0.0,337.2157876245584,Granite,Urban,Loam,4390.030576,1,0
11.96662855,118.8681795,112.3522927,5.488462176,86.70718317,33.821332527416786,0.9150077253,84.00954638618282,Granite,Agriculture,Sand,2054.246302,1,0
19.3989362,-81.89594806,187.7075841,21.950187,90.99907213,42.33860638618095,4.184288899,12.981197215185212,Shale,Forest,Loam,9551.703189,0,1
12.39773203,-108.6922937,254.1630888,-2.545216284,55.57676858,36.41622402398953,6.486043236,70.66584937921084,Shale,Water Body,Clay,6177.645437,1,1
47.47289848,51.74852135,247.6880128,11.16982191,67.66619111,26.727936730307004,0.8661794703,231.86759408828706,Shale,Water Body,Loam,125.6005972,1,1
10.88494206,93.32247749,127.8399603,13.7547832,87.55186353,36.455882943715004,3.638731647,175.30542960563716,Shale,Water Body,Clay,8734.852293,0,1
10.89703557,-6.429836043,128.1823771,27.16305411,60.27142775,24.525025724518557,4.429430605,315.0467393348184,Shale,Water Body,Clay,9071.518237,1,1
16.54623771,-37.89444829,236.7566057,16.21501209,73.90309518,45.1438462529039,6.658435938,261.3131676039466,Shale,Forest,Loam,3362.581141,1,1
12.78564593,-106.9146572,219.4212307,15.97761797,63.22332476,50.67073478194319,2.432491494,220.36956511938524,Shale,Forest,Sand,5590.004488,1,1
10.48283211,124.810804,173.7623489,19.13507252,75.4701535,19.419589119369945,8.344519805,337.0072221036381,Granite,Water Body,Sand,527.4423007,1,0
30.3929017,-21.63395076,232.9712328,27.63204232,76.60036372,37.18609490509953,7.430304544,314.26897412613897,Granite,Water Body,Loam,7909.025747,1,0
40.98614125,72.5138588,246.8683707,34.43701634,70.64697943,43.21257327034175,2.070944747,339.64039527579587,Shale,Water Body,Clay,466.3600003,0,1
22.94282201,3.734555277,239.4756027,13.67090905,85.69784399,25.694199944165156,5.009806747,48.57862060006008,Granite,Urban,Loam,1269.76428,1,0
11.80909156,-53.32048491,156.6012289,30.51680232,85.506802,25.479838764574684,6.519273491,32.140386437684455,Shale,Forest,Clay,1143.629837,1,1
41.73045402,-114.7616637,242.8579194,18.84686118,91.53265458,47.579719947072114,7.446524672,216.65125086188635,Shale,Urban,Sand,1549.72038,1,1
27.36077465,-40.43063013,237.0062832,23.12306069,66.03729521,46.18950165582801,3.089769131,196.84335099508235,Shale,Agriculture,Clay,2641.673181,1,1
49.20130301,-34.55657466,256.9075165,18.28788925,42.84965348,50.6859203104254,4.737794871,73.83640343733713,Shale,Forest,Loam,7403.300113,1,1
18.09016722,-68.41599545,264.7503575,0.8744918208,98.25472422,30.096248598951203,5.877821725,66.47341147174019,Shale,Forest,Sand,638.4460986,1,1
18.63171108,19.73135152,166.0858879,30.08178938,85.29497308,26.66592674251333,2.881845906,209.8940723714792,Granite,Forest,Loam,9505.269379,0,1
48.3032406,-1.332899279,181.4534448,18.08665139,91.0479627,15.443980550447884,5.332627397,317.574999820894,Shale,Forest,Sand,6734.730433,1,1
24.19259464,-74.61130893,176.2965026,33.41045784,61.62908847,11.531246757782082,3.944614239,149.5265217204215,Granite,Agriculture,Loam,4013.827616,0,0
10.00700597,100.1332794,238.3164789,21.50239944,51.03410142,47.947761092021075,1.934762883,245.0290818924194,Granite,Water Body,Loam,2659.223899,1,0
22.27106398,-14.28498311,195.2437561,37.1488403,71.1753567,10.204270233605053,2.137003961,166.6410356817913,Shale,Urban,Sand,8992.24259,0,1
40.44151161,143.485133,108.3414774,13.84579996,51.64179689,14.465621675219689,7.129021221,270.75161378526593,Shale,Urban,Loam,986.7176499,1,1
29.55765119,-33.06867789,194.31472,45.0,41.24740528,26.175720402967045,6.491580399,304.71104487571694,Granite,Urban,Loam,649.4744728,0,0
29.85464989,-74.95088388,310.7164971,19.1371495,56.72920817,46.93642917158864,2.336310945,9.896492352285824,Shale,Agriculture,Loam,5983.159089,0,1
14.21443859,50.88742714,240.9410938,28.30550807,40.75794753,30.806299432453656,2.04678436,38.166325526381165,Granite,Forest,Loam,3183.033525,0,0
19.55108583,-87.49789963,261.5230024,45.0,84.5129301,49.776016055040714,8.265490573,100.40411449122787,Shale,Forest,Clay,3074.421673,0,1
38.63888915,-1.728099506,131.7764573,35.53121453,91.9706753,35.48189683900295,5.151342328,19.556522113845016,Shale,Forest,Sand,9700.847997,1,1
19.64647871,-17.94051996,178.8022873,26.29439289,67.08751556,32.182183326414226,4.246491968,175.84241884001082,Granite,Agriculture,Loam,3844.347559,0,0
18.72742285,97.30527844,93.57858567,13.07148966,68.27619634,45.291811443146464,8.975123866,103.17942611198231,Granite,Forest,Sand,1383.549255,1,0
36.82929248,61.7122049,326.5184834,36.2441415,49.45163953,32.20253585613233,1.478901072,282.1584983529084,Shale,Water Body,Clay,3451.642867,0,1
19.15192662,127.764765,181.2296277,19.43835431,86.48332992,19.530486150261765,4.574369821,184.88581106919807,Shale,Urban,Loam,3793.013384,0,1
32.53600926,138.0031971,119.4974721,17.42358567,83.063575,31.703632045040898,0.0,320.4439905179626,Granite,Water Body,Clay,7556.201884,0,0
14.67131267,-53.25312249,221.2081786,11.39717155,52.97440271,48.869927627765655,0.321717043,245.3373887467693,Granite,Forest,Loam,2247.066987,0,0
26.70667983,-7.041979624,132.9370136,21.77255447,89.08369362,41.3673237074765,5.310080596,302.3687891227717,Shale,Water Body,Loam,1523.497911,0,1
25.14620811,17.46258587,151.3103388,23.73185391,58.72427503,35.17249110765879,5.771164006,46.003358969009014,Granite,Agriculture,Loam,5504.034537,1,0
11.5598405,3.728394987,173.0607581,45.0,74.92646099,19.775896609357485,5.014586765,154.45064689609896,Shale,Urban,Loam,4930.573034,0,1
11.82594982,38.42733512,216.1623594,34.15172151,77.14566653,53.55530003247888,1.610239205,122.60754855185445,Shale,Urban,Sand,4121.186613,0,1
48.64983106,51.96032396,312.0680887,27.27125407,47.7368015,25.84271603615561,5.556108255,312.6951321298732,Granite,Urban,Clay,8833.935828,0,0
25.19143121,74.43006005,165.750641,45.0,53.45883456,31.651960774025333,3.933773283,33.999863465110806,Shale,Forest,Sand,6283.778727,0,1
43.51633499,23.04844541,164.676225,41.38281183,96.07725042,40.73344280148912,6.060697593,56.49196402889389,Shale,Forest,Clay,7266.276158,1,1
12.7603037,60.18481402,183.2428431,28.58736144,94.92708212,46.72987608583598,3.807589581,146.68757132904426,Shale,Urban,Loam,7854.833592,1,1
19.501733,61.45606572,131.694296,16.80947357,46.39220162,44.236263735114235,7.786371795,32.4908998456134,Shale,Urban,Clay,6832.237186,1,1
19.29749311,148.9978895,148.9050499,17.10899779,78.34898091,24.621899418613754,4.170143561,203.3426838748518,Granite,Forest,Sand,8149.180335,0,1
44.74492672,-116.4140751,162.4327265,16.74212875,42.57320559,23.534930753582177,3.608726916,328.49064879906905,Shale,Agriculture,Loam,5890.866039,0,1
27.10405335,96.84593401,116.7307681,43.47660003,97.83333209,21.96513738132969,4.148758457,353.7225185703905,Shale,Water Body,Loam,3226.500444,0,1
32.56927267,16.82791099,125.801047,17.65679998,78.52319486,20.697393773172603,3.635533845,339.9165420562442,Shale,Water Body,Loam,3451.27916,1,1
28.98523503,-111.2328916,161.7194421,21.83396557,51.05131153,29.561787790335803,1.212648185,243.33809004419714,Shale,Urban,Loam,796.6487766,0,1
48.10612941,111.3110527,177.9024172,31.67047581,73.94727071,27.547683852854924,0.6752415476,46.46859227860091,Granite,Forest,Sand,5202.264442,0,0
18.42027759,141.7486314,174.6955354,36.92606205,67.86839572,14.027194286752383,2.009377643,288.6992301313995,Shale,Forest,Loam,5811.810537,0,1
45.2617485,-17.20567233,164.7427484,38.2698385,47.12443632,29.174912428533148,8.581545777,307.7063746695442,Granite,Urban,Clay,8829.806118,1,0
24.17699795,-17.01962133,234.2357427,18.57278406,55.08795823,34.283635524702404,2.141760212,113.54314988370905,Shale,Agriculture,Loam,6097.690304,1,1
13.43306829,66.98652031,180.01797,12.99491279,73.55760845,36.219154437312355,6.102030499,6.523331082652262,Granite,Forest,Clay,3494.420863,0,0
48.15714308,34.86208561,192.9723257,26.23457556,64.3762421,25.847505071631915,3.894404669,211.18889058894612,Shale,Forest,Clay,3203.39722,0,1
13.31201466,-107.8722286,229.10816,33.89802673,90.80815953,27.916234174374797,5.639902292,58.578670904964724,Granite,Forest,Clay,1071.597412,1,0
45.60021367,-38.25071537,180.6943612,25.00318611,80.92755733,26.440139286226145,5.021651438,13.141222418293822,Shale,Forest,Sand,5632.219456,0,1
28.47501512,13.91259488,277.5474763,11.29191072,47.7087786,41.73147239662958,0.0,283.9914034891496,Granite,Water Body,Clay,7467.720321,1,0
22.59673778,-0.1784335938,195.1203055,10.42827302,89.59255936,36.31583561603286,0.0,316.46759198310366,Shale,Water Body,Loam,5306.577891,1,1
40.35581923,89.75051525,157.8208726,29.78031422,99.56713888,12.734827452730313,7.912337666,72.04243893172143,Granite,Water Body,Sand,1212.383354,1,0
42.22858103,-42.54594375,207.1344206,11.81598618,73.98710498,36.124696524223964,2.669565413,223.14163838711974,Shale,Urban,Loam,2797.236292,0,1
24.1866482,65.61549709,202.6692136,25.66274737,64.31948246,31.03736250764674,8.262231661,4.8522084639157015,Shale,Forest,Loam,1901.36756,0,1
49.0524109,145.0247948,249.3297032,21.6492507,56.34526112,47.703672614158634,8.56224073,91.66822336369715,Granite,Forest,Sand,8006.019368,0,0
